1 & 408 & [0, 3, 398, 273, 401, 18, 17, 281, 416, 289, 292, 297, 434, 53, 185, 316, 60, 62, 63, 448, 66, 326, 201, 73, 78, 346, 219, 222, 96, 226, 98, 357, 237, 238] 
364 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
365 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
366 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
367 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
368 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
369 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
370 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
371 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
372 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
373 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
374 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
375 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
376 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
377 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
378 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
379 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
380 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
381 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
382 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
383 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
384 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
385 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
386 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
387 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
388 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
389 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
390 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
391 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
392 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
393 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
394 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
395 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
396 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
397 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
397 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
398 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
399 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
400 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
401 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
402 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
403 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
404 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
405 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
406 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
407 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
408 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
409 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
410 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
411 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
412 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
413 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
414 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
415 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
416 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
417 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
418 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
419 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
420 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
421 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
422 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
423 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
424 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
425 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
426 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
427 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
428 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
429 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
430 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
431 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
432 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
433 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
434 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
435 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
436 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
437 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
438 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
439 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
440 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
441 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
442 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
443 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
444 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
445 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
446 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
447 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
448 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
449 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
450 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
451 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
452 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
453 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
454 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
455 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
456 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
457 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
458 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
459 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
460 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
461 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
462 & 502 & [0, 131, 5, 263, 9, 13, 273, 18, 17, 401, 146, 148, 405, 281, 155, 416, 289, 161, 292, 40, 174, 303, 53, 185, 441, 445, 62, 63, 448, 66, 326, 201, 78, 216, 346, 220, 222, 226, 98, 357, 359, 237, 381] 
